id;Region/Country/Area;Year;Series;Value;Footnotes;Source
694;Sierra Leone;2019;Consumer price index: General;234.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2020;Consumer price index: General;265.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2021;Consumer price index: General;297.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2015;Consumer price index: Food;137.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2019;Consumer price index: Food;237.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2020;Consumer price index: Food;269.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2021;Consumer price index: Food;315.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2000;Consumer price index: General;85.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2005;Consumer price index: General;88.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2015;Consumer price index: General;113.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2019;Consumer price index: General;114.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2020;Consumer price index: General;114.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2021;Consumer price index: General;116.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2000;Consumer price index: Food;82.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2005;Consumer price index: Food;85.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2015;Consumer price index: Food;112.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2019;Consumer price index: Food;120.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2020;Consumer price index: Food;122.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
702;Singapore;2021;Consumer price index: Food;124.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2000;Consumer price index: General;65.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2005;Consumer price index: General;86.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2015;Consumer price index: General;108.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2019;Consumer price index: General;115.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2020;Consumer price index: General;117.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2021;Consumer price index: General;121.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2000;Consumer price index: Food;77.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2005;Consumer price index: Food;89.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2015;Consumer price index: Food;113.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2019;Consumer price index: Food;123.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2020;Consumer price index: Food;126.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
703;Slovakia;2021;Consumer price index: Food;129.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2000;Consumer price index: General;66.5;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2005;Consumer price index: General;86.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2015;Consumer price index: General;105.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2019;Consumer price index: General;111.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2020;Consumer price index: General;111.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2021;Consumer price index: General;113.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2000;Consumer price index: Food;66.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2005;Consumer price index: Food;81.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2015;Consumer price index: Food;113.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2019;Consumer price index: Food;121.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2020;Consumer price index: Food;126.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
705;Slovenia;2021;Consumer price index: Food;125.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2000;Consumer price index: General;44.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2005;Consumer price index: General;65.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2015;Consumer price index: General;125.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2019;Consumer price index: General;133.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2020;Consumer price index: General;137.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2021;Consumer price index: General;136.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
90;Solomon Islands;2015;Consumer price index: Food;552.5;Estimate.;Honiara;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
710;South Africa;2000;Consumer price index: General;59.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
